epoch,loss,val_loss,val_acc,val_wf1,val_mf1,test_acc,test_wf1,test_mf1,gap,f1_hap,f1_sad,f1_neu,f1_ang,f1_exc,f1_fru,pair_hap_exc,pair_ang_fru
1,2.222942897251674,2.0368733406066895,0.46815834767641995,0.4244865980587419,0.3412262756394732,0.34750462107208874,0.3044736325303791,0.2789777074669226,-0.1860695566449846,0.0,0.4772117962466488,0.22796709753231492,0.3022222222222222,0.19020172910662825,0.4762633996937213,0.09510086455331412,0.38924281095797175
2,2.031154445239476,1.7516570091247559,0.48881239242685026,0.46764804409138266,0.4652031264292538,0.47566235366605053,0.459427146689215,0.4370402328974788,-0.27949743611472,0.1693121693121693,0.6484018264840182,0.34087481146304677,0.351288056206089,0.6343283582089553,0.4780361757105943,0.4018202637605623,0.4146621159583417
3,1.786428485597883,1.5024034976959229,0.5714285714285714,0.5424635283478232,0.5311169973610363,0.5582255083179297,0.5260613286415958,0.509917328727056,-0.28402498790196007,0.17679558011049723,0.7260504201680672,0.3473684210526316,0.5306122448979592,0.7355242566510172,0.5431530494821634,0.4561599183807572,0.5368826471900613
4,1.5756446463721139,1.3331584930419922,0.6092943201376936,0.5907310530178951,0.5846709100827799,0.6383240911891559,0.6345580381007829,0.6195242797726764,-0.2424861533301217,0.3900709219858156,0.8,0.5674157303370787,0.5947712418300654,0.7476038338658147,0.6172839506172839,0.5688373779258151,0.6060275962236746
5,1.4401140553610665,1.2324275970458984,0.6179001721170396,0.5860109269405256,0.5856509375854552,0.6173752310536045,0.610092586160056,0.6051189416537375,-0.20768645831516808,0.40939597315436244,0.793418647166362,0.5548780487804879,0.6083150984682714,0.75,0.5147058823529411,0.5796979865771812,0.5615104904106063
6,1.3142733573913574,1.128803014755249,0.7039586919104991,0.7043521400993202,0.6695279537062091,0.6469500924214417,0.6479381475468395,0.6325815855287513,-0.1854703426361084,0.419672131147541,0.7852494577006508,0.6536964980544747,0.6109660574412533,0.7471819645732689,0.5787234042553191,0.5834270478604049,0.5948447308482863
7,1.2400178398404802,1.0959700345993042,0.6695352839931153,0.6562646511989071,0.6125586218769742,0.6481823783117683,0.6517451442459213,0.6404615903112849,-0.144047805241176,0.4607329842931937,0.8197343453510436,0.6428571428571429,0.6342857142857142,0.6552380952380953,0.6299212598425197,0.5579855397656445,0.6321034870641169
8,1.1731810569763184,1.0239630937576294,0.7194492254733219,0.7181760574529287,0.6778490371573441,0.651879235982748,0.6506398875282055,0.6330831003071623,-0.14921796321868896,0.4063745019920319,0.8070175438596491,0.6422018348623854,0.5954198473282443,0.7496012759170654,0.5978835978835979,0.5779878889545487,0.5966517226059211
9,1.1907167434692383,1.0254435539245605,0.7142857142857143,0.7096259243059759,0.671091371947929,0.6752926678989526,0.6746141356473099,0.6582479394267826,-0.16527318954467773,0.45307443365695793,0.8258317025440313,0.6694677871148459,0.6171428571428571,0.7555555555555555,0.6284153005464481,0.6043149946062567,0.6227790788446526
10,1.1527599777494157,0.9895584583282471,0.7228915662650602,0.7226003736717149,0.6903975420660559,0.6543438077634011,0.6603583837706954,0.6481697034371242,-0.16320151942116867,0.47282608695652173,0.8187633262260128,0.678237650200267,0.625615763546798,0.689908256880734,0.6036671368124118,0.5813671719186279,0.6146414501796049
11,1.0715805036681039,0.9733706712722778,0.7263339070567987,0.7265069789878253,0.694645758621535,0.6722119531731362,0.6731074449351331,0.656838746473959,-0.09820983239582604,0.45,0.8111587982832618,0.6816380449141347,0.6356589147286822,0.7321131447587355,0.6304635761589404,0.5910565723793677,0.6330612454438114
12,1.0808325239590235,1.0121277570724487,0.7211703958691911,0.7224410735897897,0.6789766060530001,0.6722119531731362,0.6775414721395197,0.6636553917242037,-0.06870476688657479,0.4461942257217848,0.8310679611650486,0.6767123287671233,0.6848484848484848,0.6856127886323268,0.657496561210454,0.5659035071770557,0.6711725230294694
13,0.9971222451754979,0.953766405582428,0.7280550774526678,0.7302138341185028,0.6965578937208264,0.6611213801601972,0.6610199751673518,0.6474642913401646,-0.04335583959306988,0.45714285714285713,0.7458432304038005,0.6771084337349398,0.659846547314578,0.7352941176470589,0.6095505617977528,0.596218487394958,0.6346985545561654
14,0.9927841680390495,0.9553790092468262,0.7280550774526678,0.7246604189362671,0.6899809320252622,0.6617375231053605,0.6603004181728013,0.6510665127942642,-0.03740515879222328,0.4548736462093863,0.814663951120163,0.6384180790960452,0.6650485436893204,0.7275747508305648,0.6058201058201058,0.5912241985199755,0.6354343247547132
15,1.032438678400857,0.9649351239204407,0.7332185886402753,0.7367865855222763,0.6835272434861092,0.6845348120764018,0.6849456197194954,0.6702259847022534,-0.06750355448041634,0.4731182795698925,0.8193832599118943,0.697508896797153,0.670487106017192,0.7015177065767285,0.6593406593406593,0.5873179930733106,0.6649138826789256
16,0.982504027230399,0.9550555944442749,0.7418244406196214,0.7397613778886399,0.6977483010552329,0.6796056685150955,0.6823836483200051,0.6692087865480386,-0.027448432786124077,0.4758842443729904,0.8270042194092827,0.684931506849315,0.6648648648648648,0.7172413793103448,0.645326504481434,0.5965628118416676,0.6550956846731495
17,0.9706672430038452,0.9057585000991821,0.7555938037865749,0.7559877749337405,0.7130769728955658,0.6789895255699322,0.6780011236198112,0.667672180954724,-0.06490874290466309,0.505338078291815,0.8322981366459627,0.7012048192771084,0.6535626535626535,0.6969147005444646,0.6167146974063401,0.6011263894181398,0.6351386754844968
18,0.9099108747073582,0.9664051532745361,0.7383820998278829,0.7366204215561274,0.6866675201792583,0.6974738139248305,0.7000278582460395,0.6871228874136706,0.056494278567177925,0.5250737463126843,0.8380566801619433,0.7085561497326203,0.6687306501547987,0.697841726618705,0.6844783715012722,0.6114577364656947,0.6766045108280354
19,0.9085355060441154,0.9412358999252319,0.7314974182444062,0.7349364170520113,0.6977640323091188,0.6894639556377079,0.6884607172329212,0.67921027319464,0.03270039388111656,0.5144694533762058,0.8486140724946695,0.7272727272727273,0.6736842105263158,0.7072758037225042,0.6039453717754173,0.610872628549355,0.6388147911508666
