epoch,loss,val_loss,val_acc,val_wf1,val_mf1,test_acc,test_wf1,test_mf1,gap,f1_hap,f1_sad,f1_neu,f1_ang,f1_exc,f1_fru,pair_hap_exc,pair_ang_fru
1,1.9419679130826677,1.7760071754455566,0.4354561101549053,0.4090734732045767,0.322260445985284,0.3333333333333333,0.2960994876030856,0.2733311475916951,-0.16596073763711106,0.0,0.4789473684210526,0.24468085106382978,0.32432432432432434,0.1393939393939394,0.4526404023470243,0.0696969696969697,0.3884823633356743
2,1.7581163133893694,1.5327215194702148,0.4784853700516351,0.45837033258928844,0.48087883839349366,0.4898336414048059,0.4764713060591725,0.4552332858153248,-0.2253947939191545,0.1990521327014218,0.6553323029366306,0.3641703377386197,0.37150127226463103,0.6555555555555556,0.48578811369509045,0.42730384412848865,0.42864469297986074
3,1.5430788823536463,1.299800157546997,0.5611015490533563,0.5268680799879663,0.4888529948037472,0.5674676524953789,0.5343257925852013,0.505558068332571,-0.24327872480664925,0.09937888198757763,0.7363013698630136,0.4066666666666667,0.5013774104683195,0.7345679012345679,0.5550561797752809,0.4169733916110728,0.5282167951218002
4,1.3509544134140015,1.1491345167160034,0.5869191049913941,0.5639993243297673,0.5343163825655227,0.6457178065311152,0.6349808119502766,0.6129142260301923,-0.20181989669799805,0.34024896265560167,0.7969348659003831,0.5762237762237762,0.5684931506849316,0.7719821162444114,0.6236024844720497,0.5561155394500066,0.5960478175784907
5,1.1966043199811662,1.0359265804290771,0.6196213425129088,0.5925375556196102,0.5845220602012174,0.6266173752310537,0.619968486617755,0.6126653582530573,-0.16067773955208908,0.40418118466898956,0.7947761194029851,0.5538461538461539,0.6161137440758294,0.7576243980738363,0.5494505494505495,0.5809027913714129,0.5827821467631895
6,1.0757743205342973,0.9268189072608948,0.7091222030981067,0.7092030482717493,0.6738131958068854,0.6475662353666051,0.645123529363417,0.6293625912975463,-0.14895541327340256,0.39568345323741005,0.7948717948717948,0.6484375,0.6127450980392157,0.7617554858934169,0.5626822157434402,0.5787194695654134,0.5877136568913279
7,1.0210164274488176,0.8985471725463867,0.6798623063683304,0.6702840248558662,0.6317466398231594,0.651879235982748,0.654211376022232,0.640966969841161,-0.12246925490243088,0.45179063360881544,0.8163265306122449,0.6417704011065007,0.6261398176291794,0.6729323308270677,0.6368421052631579,0.5623614822179416,0.6314909614461686
8,0.9684153369494847,0.8567259311676025,0.7125645438898451,0.7122328960323245,0.6633533811410582,0.6555760936537277,0.6547721592932726,0.6386945362796468,-0.11168940578188213,0.4166666666666667,0.8061674008810573,0.6504065040650406,0.6112469437652812,0.7554858934169278,0.5921938088829072,0.5860762800417972,0.6017203763240941
9,0.9553424715995789,0.8394758701324463,0.7177280550774526,0.7144419096762623,0.6762435554054119,0.678373382624769,0.6775784799443901,0.6608349574291946,-0.11586660146713257,0.4511784511784512,0.8194174757281554,0.6797752808988764,0.6284153005464481,0.7564935064935064,0.6297297297297297,0.6038359788359788,0.6290725151380889
10,0.9163867575781686,0.8060604333877563,0.7332185886402753,0.7342490903391117,0.6820605675008182,0.6605052372150338,0.6660185942908028,0.6547084283917143,-0.11032632419041222,0.4845360824742268,0.8277310924369747,0.6836734693877551,0.6495726495726496,0.65,0.6327372764786795,0.5672680412371134,0.6411549630256645
